"model","location","horizon","temporal_resolution","target_variable","forecast_date","target_end_date","quantile_coverage_0.01","quantile_coverage_0.025","quantile_coverage_0.05","quantile_coverage_0.1","quantile_coverage_0.15","quantile_coverage_0.2","quantile_coverage_0.25","quantile_coverage_0.3","quantile_coverage_0.35","quantile_coverage_0.4","quantile_coverage_0.45","quantile_coverage_0.5","quantile_coverage_0.55","quantile_coverage_0.6","quantile_coverage_0.65","quantile_coverage_0.7","quantile_coverage_0.75","quantile_coverage_0.8","quantile_coverage_0.85","quantile_coverage_0.9","quantile_coverage_0.95","quantile_coverage_0.975","quantile_coverage_0.99","coverage_10","coverage_20","coverage_30","coverage_40","coverage_50","coverage_60","coverage_70","coverage_80","coverage_90","coverage_95","coverage_98","abs_error","n_interval_scores","exists_interval_score_0","wis","dispersion","overprediction","underprediction","true_value"
"SARIMA","Balaka",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,7.28092830677848,12,TRUE,4.17166093580136,2.8023879195308,1.36927301627056,0,16.3181
"SARIMA","Balaka",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,24.0646233392507,12,TRUE,14.172230557326,3.31405163510508,10.858178922221,0,15.7609
"SARIMA","Balaka",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.93565987842842,12,TRUE,3.82609391451403,3.49209775051883,0.333996163995201,0,28.4069
"SARIMA","Blantyre",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.41802686578059,12,TRUE,1.13827379322211,1.12009871210121,0,0.0181750811208952,26.9227
"SARIMA","Blantyre",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.04005244597052,12,TRUE,1.47430382180359,1.21943594967107,0,0.254867872132523,25.9314
"SARIMA","Blantyre",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9852015018814,12,TRUE,13.273308652164,1.34191717765862,0,11.9313914745054,34.8152
"SARIMA","Chikwawa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,9.92034426313258,12,TRUE,5.48484893064192,1.73500809660927,0,3.74984083403265,40.0569
"SARIMA","Chikwawa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.18015583116566,12,TRUE,2.04753819292482,1.9959668835161,0.051571309408728,0,32.5809
"SARIMA","Chikwawa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23.2824693553634,12,TRUE,15.718599664063,2.15677517237324,0,13.5618244916897,42.9393
"SARIMA","Chiradzulu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0506225277665653,12,TRUE,1.29672407776582,1.29452309829771,0,0.00220097946811153,14.0975
"SARIMA","Chiradzulu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.237567657605259,12,TRUE,1.51305439195165,1.50272536336011,0.010329028591533,0,12.133
"SARIMA","Chiradzulu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2287564433749,12,TRUE,14.3930403980037,1.29357205072695,0,13.0994683472767,23.5633
"SARIMA","Chitipa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,10.2410145963589,12,TRUE,5.64614860382909,1.81926788859408,3.82688071523501,0,16.1438
"SARIMA","Chitipa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,5.74684527163598,12,TRUE,3.26389605610922,2.14140657623364,1.12248947987558,0,18.6419
"SARIMA","Chitipa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.303482325797571,12,TRUE,2.26345470705951,2.25025982332918,0,0.0131948837303292,21.382
"SARIMA","Dedza",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,5.62359376981949,12,TRUE,3.042567783807,1.10094794651952,0,1.94161983728748,33.7046
"SARIMA","Dedza",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.43855358589532,12,TRUE,1.40026981782116,1.27818331957819,0.122086498242969,0,23.6722
"SARIMA","Dedza",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,6.51035388774995,12,TRUE,3.4883960410059,1.33434004064077,0,2.15405600036513,23.8144
"SARIMA","Dowa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,7.05330370470488,12,TRUE,3.62367700852204,2.09013147743197,0,1.53354553109007,14.3179
"SARIMA","Dowa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,10.2117,12,TRUE,3.97394992034229,1.54539070000239,0,2.4285592203399,10.2117
"SARIMA","Dowa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,13.2888,12,TRUE,8.47357373111356,0.38694444935883,0,8.08662928175473,13.2888
"SARIMA","Karonga",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.41223441988889,12,TRUE,1.47345584802847,1.45553261238113,0,0.017923235647343,30.2329
"SARIMA","Karonga",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.22130766443773,12,TRUE,3.83824962801412,1.93472305772384,0,1.90352657029028,35.1965
"SARIMA","Karonga",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,15.8302029411776,12,TRUE,9.26437560193277,2.23360204078903,0,7.03077356114374,42.8108
"SARIMA","Kasungu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,12.0602962098891,12,TRUE,6.65914298339872,2.09687007669118,0,4.56227290670754,29.1444
"SARIMA","Kasungu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,12.213858557892,12,TRUE,6.43769092978302,2.49771018690129,0,3.93998074288173,25.1107
"SARIMA","Kasungu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,24.9003704767882,12,TRUE,14.730105793477,2.67940782081269,0,12.0506979726643,33.2602
"SARIMA","Likoma",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4.51838831026901,12,TRUE,3.46256106248016,2.93709699156721,0.525464070912953,0,18.8184
"SARIMA","Likoma",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,12.7663797818157,12,TRUE,7.19141826078902,4.80989426757294,0,2.38152399321608,38.4495
"SARIMA","Likoma",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.952911784962637,12,TRUE,5.9572149001073,5.91578395293501,0,0.0414309471722886,24.9453
"SARIMA","Lilongwe",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,7.98788497157956,12,TRUE,4.02566326927357,1.44845542520811,0,2.57720784406546,12.2533
"SARIMA","Lilongwe",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,10.9382975624101,12,TRUE,5.30025152214133,1.34999379678755,0,3.95025772535378,12.742
"SARIMA","Lilongwe",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,12.8032,12,TRUE,8.32952709565661,0.313481820903843,0,8.01604527475277,12.8032
"SARIMA","Machinga",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,6.71392692398295,12,TRUE,3.5571780000067,1.7414861934033,1.8156918066034,0,35.2793
"SARIMA","Machinga",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,9.51156795856623,12,TRUE,5.08148355207936,2.03605852825214,3.04542502382722,0,41.9506
"SARIMA","Machinga",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,12.929302786752,12,TRUE,7.13039352617513,2.2930971412311,4.83729638494403,0,38.3651
"SARIMA","Mangochi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,5.47090227833328,12,TRUE,2.90467472011162,1.29628791202235,1.60838680808927,0,13.1859
"SARIMA","Mangochi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.50429445518447,12,TRUE,1.70531770840279,1.59068267090274,0.114635037500044,0,22.7535
"SARIMA","Mangochi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817491794487733,12,TRUE,1.76143220543285,1.72588908393338,0,0.0355431214994666,26.8686
"SARIMA","Mchinji",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,10.478290580705,12,TRUE,5.59291538095936,3.08081797529636,0,2.51209740566299,31.8818
"SARIMA","Mchinji",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,24.6660652666567,12,TRUE,12.9685845233011,3.79766585653207,0,9.17091866676901,36.1177
"SARIMA","Mchinji",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,29.748047449216,12,TRUE,14.7928020966216,3.86180311324164,0,10.93099898338,36.2575
"SARIMA","Mulanje",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.21555409286366,12,TRUE,3.87493846635083,2.13313791773269,1.74180054861813,0,33.7203
"SARIMA","Mulanje",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,15.7831229961441,12,TRUE,9.01139234757333,2.43364173415338,0,6.57775061341995,48.0053
"SARIMA","Mulanje",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,14.2038664325758,12,TRUE,7.61337874626265,2.87860512672804,0,4.7347736195346,38.8703
"SARIMA","Mwanza",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.57352007964327,12,TRUE,4.0871792705515,3.95429665990794,0,0.132882610643567,52.8429
"SARIMA","Mwanza",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.50745875806809,12,TRUE,4.95820886307719,4.60658184758635,0,0.351627015490843,53.5514
"SARIMA","Mwanza",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.60555121208833,12,TRUE,5.80760166039228,5.49052934082078,0,0.317072319571505,46.322
"SARIMA","Mzimba",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.7860297915276,12,TRUE,2.06557356797223,1.72705498599278,0.338518581979448,0,26.9819
"SARIMA","Mzimba",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.73819641053297,12,TRUE,4.11024506808618,2.05942375582361,0,2.05082131226257,31.6932
"SARIMA","Mzimba",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,12.3353354584025,12,TRUE,6.63780538077194,2.43902002145062,0,4.19878535932131,31.4174
"SARIMA","Neno",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,10.7498643731448,12,TRUE,6.3071086118836,4.41151818919922,0,1.89559042268439,97.4519
"SARIMA","Neno",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,56.8111211734289,12,TRUE,37.5207416893258,5.60143549462721,0,31.9193061946986,128.1378
"SARIMA","Neno",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,49.5483655572738,12,TRUE,29.9052702374975,6.18501895475734,0,23.7202512827401,96.4397
"SARIMA","Nkhatabay",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,11.6211166034762,12,TRUE,6.17023755318767,2.75201384394524,3.41822370924244,0,56.0882
"SARIMA","Nkhatabay",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.62046622487417,12,TRUE,4.16457427326608,3.89193530194587,0.272638971320209,0,62.4433
"SARIMA","Nkhatabay",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,15.8017776720167,12,TRUE,8.50487357048444,4.76662780084608,0,3.73824576963836,80.8918
"SARIMA","Nkhotakota",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.09600433747507,12,TRUE,2.8178000718894,2.68224785824221,0,0.13555221364719,26.3334
"SARIMA","Nkhotakota",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,11.3550047691745,12,TRUE,6.01891612824025,3.13874868568059,0,2.88016744255966,32.4913
"SARIMA","Nkhotakota",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,26.2028917757253,12,TRUE,15.1407785263115,3.61992900014389,0,11.5208495261676,44.8414
"SARIMA","Nsanje",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,8.01281963606344,12,TRUE,4.24103456917868,1.92411283189868,0,2.31692173728,24.0031
"SARIMA","Nsanje",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6955105130128,12,TRUE,24.3852683763688,2.36264832668297,0,22.0226200496858,54.8958
"SARIMA","Nsanje",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,16.2467428300404,12,TRUE,9.13886863112099,2.62513405327768,0,6.51373457784331,41.4563
"SARIMA","Ntcheu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,6.63577252633927,12,TRUE,3.5721274957374,2.00473281142602,1.56739468431138,0,32.6537
"SARIMA","Ntcheu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.29389436478299,12,TRUE,2.47654760309007,2.29504405797132,0,0.181503545118748,46.9125
"SARIMA","Ntcheu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,14.7470898578428,12,TRUE,8.30541312602266,2.37882929674364,0,5.92658382927902,44.7279
"SARIMA","Ntchisi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.42077704183859,12,TRUE,2.9513059677723,2.88953305290976,0,0.0617729148625476,25.7251
"SARIMA","Ntchisi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,10.1644267611481,12,TRUE,5.62047438269508,3.5896112374853,0,2.03086314520978,29.7825
"SARIMA","Ntchisi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,17.6373446054899,12,TRUE,8.53845492588014,3.90304458292905,0,4.63541034295109,27.867
"SARIMA","Phalombe",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2.26281645675223,12,TRUE,1.46031564689697,1.12145292303367,0.3388627238633,0,20.6263
"SARIMA","Phalombe",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,13.104178816332,12,TRUE,8.29977171454812,1.43326844916594,0,6.86650326538218,36.0705
"SARIMA","Phalombe",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2081501160659,12,TRUE,19.5759436527349,1.59853519505244,0,17.9774084576824,39.3376
"SARIMA","Rumphi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,13.5376207650043,12,TRUE,7.49497587001768,2.34972481881251,5.14525105120517,0,12.517
"SARIMA","Rumphi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,16.2903511287914,12,TRUE,8.82941470627294,3.15317387123479,5.67624083503815,0,14.7127
"SARIMA","Rumphi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.27227474145361,12,TRUE,3.57612224556276,3.46869873369621,0.107423511866552,0,12.9341
"SARIMA","Salima",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.885791569565242,12,TRUE,2.81640085809376,2.77788818115614,0.0385126769376192,0,83.0112
"SARIMA","Salima",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,25.4386949088351,12,TRUE,14.9367960638974,3.54422547512806,0,11.3925705887693,94.3029
"SARIMA","Salima",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.6689116895146,12,TRUE,27.9146966352141,3.9544309159723,0,23.9602657192418,92.1107
"SARIMA","Thyolo",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.735840432263075,12,TRUE,1.12017047052557,1.0799552284388,0.0402152420867771,0,7.5405
"SARIMA","Thyolo",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,5.61767428030212,12,TRUE,2.94292534740033,1.48828207435353,0,1.4546432730468,13.5703
"SARIMA","Thyolo",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,8.4845357997018,12,TRUE,4.09434722677765,1.45460006926754,0,2.63974715751011,11.6226
"SARIMA","Zomba",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3.25859507218709,12,TRUE,2.01488434114085,1.48697896941677,0.527905371724078,0,23.0257
"SARIMA","Zomba",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0265456668747674,12,TRUE,1.83316946396846,1.83201530453912,0,0.00115415942933772,29.3012
"SARIMA","Zomba",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,14.343740539828,12,TRUE,8.41457737699059,1.9754129138107,0,6.43916446317989,29.2125
"SARIMA","Balaka",1,"month","incidence",2023-04-01,2023-05-01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,19.547890546776,12,TRUE,11.429992177515,2.76741962209563,8.66257255541935,0,15.7609
"SARIMA","Balaka",2,"month","incidence",2023-04-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.27899618381474,12,TRUE,3.29475966030816,3.23915113057708,0.0556085297310757,0,28.4069
"SARIMA","Balaka",3,"month","incidence",2023-04-01,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.48909771691629,12,TRUE,3.44198273884268,3.37723935984632,0.0647433789963605,0,22.7263
"SARIMA","Blantyre",1,"month","incidence",2023-04-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.79406700648828,12,TRUE,1.32796631019389,1.10958126105372,0,0.218385049140169,25.9314
"SARIMA","Blantyre",2,"month","incidence",2023-04-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8091828482733,12,TRUE,13.5748906628384,1.20589953975747,0,12.368991123081,34.8152
"SARIMA","Blantyre",3,"month","incidence",2023-04-01,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0338085606055,12,TRUE,12.3758796501747,1.32549844367986,0,11.0503812064949,30.575
